Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
1973-09-30,1973,4,Altay,Bursaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-09-30,1973,4,Samsunspor,Giresunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-09-30,1973,4,Mersin Idmanyurdu,Boluspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-09-30,1973,4,Kayserispor,Adanaspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1973-09-30,1973,4,Adana Demirspor,Goztepe,2-2,2,2,T1,1,4,0,D,1-2,1,2,3,-1,A,1,0,0,0
1973-09-30,1973,4,Galatasaray,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-09-30,1973,4,MKE Ankaragucu,Eskisehirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-06,1973,5,Besiktas,Kayserispor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-07,1973,5,Boluspor,Adana Demirspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1973-10-07,1973,5,Mersin Idmanyurdu,Samsunspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-07,1973,5,Adanaspor,Vefa,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
1973-10-07,1973,5,Fenerbahce,Altay,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-07,1973,5,Goztepe,Giresunspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-07,1973,5,Bursaspor,MKE Ankaragucu,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-07,1973,5,Eskisehirspor,Galatasaray,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-20,1973,6,Galatasaray,Goztepe,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-10-21,1973,6,Eskisehirspor,Boluspor,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,0,0
1973-10-21,1973,6,Vefa,Adana Demirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-10-21,1973,6,MKE Ankaragucu,Mersin Idmanyurdu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-21,1973,6,Adanaspor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-10-21,1973,6,Altay,Besiktas,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-10-21,1973,6,Samsunspor,Kayserispor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-27,1973,7,Fenerbahce,Bursaspor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-28,1973,7,Giresunspor,Altay,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
1973-10-28,1973,7,Mersin Idmanyurdu,Vefa,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
1973-10-28,1973,7,Goztepe,Adanaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1973-10-28,1973,7,Besiktas,MKE Ankaragucu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-28,1973,7,Kayserispor,Boluspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1973-10-28,1973,7,Adana Demirspor,Eskisehirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-10-28,1973,7,Samsunspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-11-03,1973,8,Fenerbahce,Vefa,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
1973-11-04,1973,8,Adana Demirspor,Adanaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-11-04,1973,8,Mersin Idmanyurdu,Eskisehirspor,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
1973-11-04,1973,8,MKE Ankaragucu,Goztepe,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-11-04,1973,8,Besiktas,Galatasaray,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
1973-11-04,1973,8,Altay,Kayserispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-11-04,1973,8,Bursaspor,Samsunspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-11-11,1973,9,Kayserispor,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-11-11,1973,9,Vefa,Boluspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
1973-11-11,1973,9,Samsunspor,Adana Demirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-11-11,1973,9,Adanaspor,MKE Ankaragucu,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,1
1973-11-11,1973,9,Eskisehirspor,Bursaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,1
1973-11-11,1973,9,Giresunspor,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,1
1973-11-11,1973,9,Goztepe,Besiktas,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1973-11-11,1973,9,Galatasaray,Altay,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-11-24,1973,10,Besiktas,Adanaspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-11-25,1973,10,Adana Demirspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-11-25,1973,10,Eskisehirspor,Goztepe,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1973-11-25,1973,10,Samsunspor,Boluspor,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
1973-11-25,1973,10,Bursaspor,Vefa,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-11-25,1973,10,Fenerbahce,Mersin Idmanyurdu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-11-25,1973,10,Altay,MKE Ankaragucu,4-2,4,2,T1,1,6,2,H,2-0,2,0,2,2,H,1,0,0,0
1973-12-01,1973,11,Galatasaray,Kayserispor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-12-02,1973,11,Giresunspor,Bursaspor,3-1,3,1,T1,1,4,2,H,0-0,0,0,0,0,D,1,0,0,0
1973-12-02,1973,11,Adanaspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-12-02,1973,11,Mersin Idmanyurdu,Altay,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1973-12-02,1973,11,Boluspor,Besiktas,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1973-12-02,1973,11,MKE Ankaragucu,Adana Demirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-12-02,1973,11,Vefa,Eskisehirspor,1-3,1,3,T1,1,4,-2,A,0-2,0,2,2,-2,A,1,0,0,0
1973-12-02,1973,11,Goztepe,Samsunspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1973-12-08,1973,6,Giresunspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1973-12-15,1973,12,Vefa,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1973-12-16,1973,12,Kayserispor,Bursaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1973-12-16,1973,12,Goztepe,Mersin Idmanyurdu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,1
1973-12-16,1973,12,Eskisehirspor,Adanaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-12-16,1973,12,Samsunspor,MKE Ankaragucu,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1973-12-16,1973,12,Besiktas,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-12-16,1973,12,Adana Demirspor,Giresunspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1973-12-16,1973,12,Boluspor,Altay,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
1973-12-22,1973,13,Fenerbahce,Goztepe,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
1973-12-23,1973,13,Giresunspor,Eskisehirspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-12-23,1973,13,Adanaspor,Boluspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
1973-12-23,1973,13,Mersin Idmanyurdu,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-12-23,1973,13,MKE Ankaragucu,Kayserispor,3-2,3,2,T1,1,5,1,H,2-2,2,2,4,0,D,1,0,0,0
1973-12-23,1973,13,Altay,Vefa,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
1973-12-23,1973,13,Besiktas,Samsunspor,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
1973-12-23,1973,13,Bursaspor,Adana Demirspor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
1973-12-29,1973,14,Galatasaray,Bursaspor,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
1973-12-30,1973,14,Samsunspor,Altay,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1973-12-30,1973,14,Adana Demirspor,Kayserispor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1973-12-30,1973,14,Mersin Idmanyurdu,Adanaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-12-30,1973,14,Eskisehirspor,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1973-12-30,1973,14,Goztepe,Boluspor,2-3,2,3,T1,1,5,-1,A,0-3,0,3,3,-3,A,1,0,0,0
1973-12-30,1973,14,MKE Ankaragucu,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1973-12-30,1973,14,Vefa,Giresunspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-01-05,1973,15,Besiktas,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-01-06,1973,15,Boluspor,MKE Ankaragucu,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
1974-01-06,1973,15,Giresunspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-01-06,1973,15,Kayserispor,Vefa,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
1974-01-06,1973,15,Adanaspor,Samsunspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1974-01-06,1973,15,Bursaspor,Goztepe,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-01-06,1973,15,Altay,Adana Demirspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-01-06,1973,15,Fenerbahce,Eskisehirspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
1974-01-13,1973,8,Boluspor,Giresunspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-01-20,1973,10,Kayserispor,Giresunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-02-09,1973,16,Fenerbahce,Samsunspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1974-02-10,1973,16,Goztepe,Kayserispor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-02-10,1973,16,Besiktas,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-02-10,1973,16,Eskisehirspor,Altay,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-02-10,1973,16,Mersin Idmanyurdu,Adana Demirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-02-10,1973,16,Boluspor,Galatasaray,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
1974-02-10,1973,16,MKE Ankaragucu,Vefa,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-02-10,1973,16,Adanaspor,Giresunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-02-16,1973,17,Vefa,Goztepe,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-02-17,1973,17,Bursaspor,Boluspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-02-17,1973,17,Altay,Adanaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-02-17,1973,17,Galatasaray,MKE Ankaragucu,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1974-02-17,1973,17,Adana Demirspor,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-02-17,1973,17,Giresunspor,Besiktas,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-02-17,1973,17,Kayserispor,Mersin Idmanyurdu,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1974-02-17,1973,17,Samsunspor,Eskisehirspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1974-02-23,1973,18,Besiktas,Adana Demirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-02-24,1973,18,Adanaspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-02-24,1973,18,Samsunspor,Vefa,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,1,0
1974-02-24,1973,18,Eskisehirspor,Kayserispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-02-24,1973,18,Fenerbahce,Boluspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-02-24,1973,18,MKE Ankaragucu,Giresunspor,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-02-24,1973,18,Goztepe,Altay,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
1974-02-24,1973,18,Mersin Idmanyurdu,Bursaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-03-02,1973,19,Besiktas,Vefa,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
1974-03-03,1973,19,Boluspor,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-03-03,1973,19,Goztepe,Adana Demirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-03,1973,19,Bursaspor,Altay,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-03,1973,19,Fenerbahce,Galatasaray,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
1974-03-03,1973,19,Adanaspor,Kayserispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-03,1973,19,Giresunspor,Samsunspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-03,1973,19,Eskisehirspor,MKE Ankaragucu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-09,1973,20,Galatasaray,Eskisehirspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-10,1973,20,Vefa,Adanaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-10,1973,20,Altay,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-03-10,1973,20,Giresunspor,Goztepe,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-10,1973,20,Adana Demirspor,Boluspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-10,1973,20,Samsunspor,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-10,1973,20,Kayserispor,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-10,1973,20,MKE Ankaragucu,Bursaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-03-16,1973,21,Fenerbahce,Giresunspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-17,1973,21,Adana Demirspor,Vefa,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
1974-03-17,1973,21,Kayserispor,Samsunspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
1974-03-17,1973,21,Mersin Idmanyurdu,MKE Ankaragucu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-17,1973,21,Bursaspor,Adanaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
1974-03-17,1973,21,Besiktas,Altay,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1974-03-17,1973,21,Goztepe,Galatasaray,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-17,1973,21,Boluspor,Eskisehirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-03-23,1973,22,Vefa,Mersin Idmanyurdu,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1974-03-24,1973,22,Galatasaray,Samsunspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-24,1973,22,Bursaspor,Fenerbahce,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1974-03-24,1973,22,Altay,Giresunspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1974-03-24,1973,22,Eskisehirspor,Adana Demirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-24,1973,22,Boluspor,Kayserispor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-24,1973,22,MKE Ankaragucu,Besiktas,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-03-24,1973,22,Adanaspor,Goztepe,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-03-30,1973,23,Vefa,Fenerbahce,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,1,0
1974-03-31,1973,23,Eskisehirspor,Mersin Idmanyurdu,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-31,1973,23,Giresunspor,Boluspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-03-31,1973,23,Adanaspor,Adana Demirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-03-31,1973,23,Samsunspor,Bursaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-31,1973,23,Kayserispor,Altay,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-03-31,1973,23,Goztepe,MKE Ankaragucu,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-03-31,1973,23,Galatasaray,Besiktas,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-04-06,1973,24,Besiktas,Goztepe,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,1
1974-04-07,1973,24,Fenerbahce,Kayserispor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1974-04-07,1973,24,MKE Ankaragucu,Adanaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-04-07,1973,24,Mersin Idmanyurdu,Giresunspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-04-07,1973,24,Bursaspor,Eskisehirspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
1974-04-07,1973,24,Boluspor,Vefa,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-04-07,1973,24,Altay,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-04-07,1973,24,Adana Demirspor,Samsunspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
1974-04-13,1973,25,Galatasaray,Adana Demirspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1974-04-14,1973,25,Boluspor,Samsunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,1,1
1974-04-14,1973,25,Giresunspor,Kayserispor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,1,1
1974-04-14,1973,25,Goztepe,Eskisehirspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-04-14,1973,25,Mersin Idmanyurdu,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-04-14,1973,25,MKE Ankaragucu,Altay,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1974-04-14,1973,25,Vefa,Bursaspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,1,0
1974-04-14,1973,25,Adanaspor,Besiktas,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-04-20,1973,26,Fenerbahce,Adanaspor,5-1,5,1,T1,1,6,4,H,1-0,1,0,1,1,H,1,0,0,0
1974-04-21,1973,26,Bursaspor,Giresunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-04-21,1973,26,Besiktas,Boluspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
1974-04-21,1973,26,Samsunspor,Goztepe,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1974-04-21,1973,26,Altay,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-04-21,1973,26,Eskisehirspor,Vefa,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
1974-04-21,1973,26,Adana Demirspor,MKE Ankaragucu,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
1974-04-21,1973,26,Kayserispor,Galatasaray,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1974-04-27,1973,27,Galatasaray,Vefa,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
1974-04-28,1973,27,Adanaspor,Eskisehirspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-04-28,1973,27,Bursaspor,Kayserispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-04-28,1973,27,Giresunspor,Adana Demirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-04-28,1973,27,Mersin Idmanyurdu,Goztepe,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-04-28,1973,27,MKE Ankaragucu,Samsunspor,2-4,2,4,T1,1,6,-2,A,0-2,0,2,2,-2,A,1,0,1,0
1974-04-28,1973,27,Fenerbahce,Besiktas,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
1974-04-28,1973,27,Altay,Boluspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-05-11,1973,28,Vefa,Altay,3-2,3,2,T1,1,5,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-05-12,1973,28,Adana Demirspor,Bursaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-05-12,1973,28,Kayserispor,MKE Ankaragucu,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-05-12,1973,28,Eskisehirspor,Giresunspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1974-05-12,1973,28,Galatasaray,Mersin Idmanyurdu,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1974-05-12,1973,28,Samsunspor,Besiktas,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1974-05-12,1973,28,Boluspor,Adanaspor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
1974-05-12,1973,28,Goztepe,Fenerbahce,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
1974-05-18,1973,29,Besiktas,Eskisehirspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-05-19,1973,29,Adanaspor,Mersin Idmanyurdu,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1974-05-19,1973,29,Altay,Samsunspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-05-19,1973,29,Boluspor,Goztepe,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1974-05-19,1973,29,Bursaspor,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
